RespondentID,StartDate,EndDate,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q2_8,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q3_7,q4,q5,q6,q7,q7_other,q8,q9,q10,q11,q12,q13,q14_1,q14_2,q15,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q17,q18,q19,q20,q21,q22,q23_1,q23_2,q23_3,q24_1,q24_2,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41_1,q41_2,q41_3,q41_4,q41_5,q41_6,q41_7,q42,q43,q44,q45,q46,q47_2,q47_3,q47_4,q47_5,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q50,q57_1,q57_2,q57_3,Gender,Education,q62,q62_other,q64,q66,q67,Religion,Belief1,Belief2,Time_Taken,Time_cat,Belief3,Belief4,Belief5,Belief6,Belief7,Belief8,Belief9,Belief10,Belief11,Belief12,Belief13,Inv14,Inv15,Inv16,Inv17,Inv18,Inv19,Inv20,Inv21,Inv22,Behaviour23,Behaviour24,Behaviour25,Behaviour26,Behaviour27,Behaviour28,Behaviour29,Behaviour30,Behaviour31,PSR32,PSR33,PSR34,PSR35,PSR36,LG6_Final_missing,Income,Cautious,q16a,q16b,q16c,q16d,q16e,q16f,q16g,q16h,TestResult,Religion_reduced,Religion_final,q69_other,Eco_crisis,Human_ingenuity,Human_rule,Earth_limits,Buddhist,Athiest_Agnostic,Jewish,Hindu,Muslim,Income2,HR_AA,HR_Buddhist,Children,Have_children,Children_under15,Retirees,Full_time_employed,Self_employed,Student,Unemployed,Part_time_employed,Capital_City,Regional_town,Rural_area,Religion_new,Belief2R,Scientific_Consensus,Human_caused,Christian_literal,Christian_non_literal,HR_Christian_non_literal,HR_Christian_Literal,Age_recoded
1512877695,08/11/2011 20:05:03,08/11/2011 20:21:48,Mildy agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mildly disagree,Strongly agree,Mildly disagree,Strongly agree,Strongly disagree,Strongly agree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Strongly disagree,Don't know,NA,0,0,a bit of both,Don't know enough to say,Can't say / not sure,+1,Not very worried,A little,Not too important,Somewhat agree,Strongly disagree,"Humans could reduce climate change, but it's unclear at this",False,Don't know,True,Don't know,False,True,True,True,Only a little,Only a little,A moderate amount,A moderate amount,A moderate amount,100 years,Unsure,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,A little,Some,A lot,Never,Never,Don't know,More frequently,More frequently,Not applicable,About the same,Rarely,About the same,Never,More frequently,Some,NA,NA,NA,NA,NA,NA,NA,NA,High,Much more,More,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Unsure,Unsure,Strongly agree,Strongly disagree,Mildly agree,Mildly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,I need some more information,2,0,0,Female,Completed high school / year 10,Capital city,,Queensland (QLD),Employed part-time or casual,"$20,800 - $31,199 per year ($400 - $599 per week)",Agnostic,5,3,16.7,5,Don't know enough to say,2,3,3,2,4,3,3,2,3,4,3,2,2,2,2,2,1,2,2,1,1,NA,3,3,NA,3,2,4,3,5,4,4,4,Cautious,6,1,0,0,1,0,0,0,1,0,2,Agnostic,Agnostic,,1.08421674317907,1.31162367589923,-1.30960697338071,0.655214432787024,0,1,0,0,0,36,-1.30960697338071,0,0,0,0,0,0,0,0,0,1,1,0,0,Atheist/Agnostic/No religion,Caused by both human activities and natural changes in the environment,0,0,0,0,0,0,46-50 years
1512928118,08/11/2011 20:46:16,08/11/2011 21:06:21,Mildy agree,Mildly disagree,Mildy agree,Mildly disagree,Mildy agree,Unsure,Mildy agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Unsure,Mildly agree,Strongly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Strongly disagree,Yes,Very sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,Reasonably well confident,-3 (very bad),Somewhat worried,Some,Very important,Somewhat disagree,Somewhat agree,"Humans could reduce climate change, but it's unclear at this",True,False,True,False,Don't know,True,False,True,A moderate amount,A moderate amount,A moderate amount,A great deal,A moderate amount,50 years,Mildly agree,Mildly agree,Mildly agree,Somewhat disagree,Somewhat agree,Some,Some,A lot,A few times (2-3),Several times (4-5),Many times (6+),More frequently,More frequently,Sometimes,About the same,Often,About the same,Often,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,Much more,More,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mildly disagree,Strongly disagree,Mildly agree,Unsure,Strongly agree,Mildly agree,Mildly agree,Mildly agree,I need some more information,4,0,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,Queensland (QLD),Employed full-time,"$182,000 - $207,999 per year ($3,500 - $3,999 per week)",Anglican (Church of England),8,1,20.1,5,Most scientists think global warming is happening,3,4,3,3,4,3,3,3,3,4,6,3,3,2,4,3,3,4,5,3,4,5,3,3,5,7,7,4,3,5,4,4,4,Concerned,15,0,1,0,1,1,0,0,0,0,3,Protestant,Protestant,,0.156579089269771,-1.06939189487522,0.0227591569909442,-0.396088663984058,0,0,0,0,0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Christian non-literal,Caused mostly by human activities,1,1,0,1,0.0227591569909442,0,56-60 years
1512980885,08/11/2011 21:35:08,08/12/2011 20:33:23,Strongly disagree,Mildly disagree,Mildy agree,Unsure,Mildy agree,Strongly agree,Strongly agree,Mildly agree,Strongly agree,Mildly disagree,Mildly disagree,Unsure,Mildly agree,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Unsure,Unsure,Yes,Very sure,0,Caused mostly by human activities,,There is a lot of disagreement among scientists about whethe,Moderately confident,-1,Not very worried,A little,Somewhat important,Somewhat disagree,Somewhat disagree,"Humans could reduce climate change, but it's unclear at this",True,False,True,False,Don't know,True,False,Don't know,Only a little,Only a little,A moderate amount,A moderate amount,A moderate amount,25 years,Unsure,Mildly agree,Mildly agree,Somewhat disagree,Somewhat disagree,A little,Some,A lot,Never,Never,Never,About the same,About the same,Sometimes,About the same,Never,About the same,Never,About the same,None,"Yes, I'd like to but probably wont",Mildly agree,Mildly agree,Unsure,Mildly agree,Strongly disagree,Strongly disagree,Mildly disagree,Medium,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Unsure,Unsure,Mildly agree,Strongly agree,Strongly agree,Mildly agree,Unsure,Unsure,Strongly agree,Unsure,Mildly agree,Mildly agree,Unsure,Mildly agree,Mildly disagree,Mildly disagree,I need a lot more information,3,0,0,Male,Completed secondary school / year 12,Capital city,,Australian Capital Territory (ACT),Employed full-time,"$130,000 - $155,999 per year ($2,500 - $2,999 per week)",No religion,8,1,43138.3,5,Most scientists think global warming is not happening,2,3,3,4,4,3,2,2,3,4,4,2,2,1,3,3,2,1,2,1,1,1,2,2,5,1,1,3,2,4,4,3,4,Cautious,13,1,1,0,1,1,0,0,0,0,3,No religion,No religion,,0.338598113777275,1.45766887987068,-1.22293643244351,-1.65135132591239,0,1,0,0,0,169,-1.22293643244351,0,0,0,0,0,1,0,0,0,0,1,0,0,Atheist/Agnostic/No religion,Caused mostly by human activities,0,1,0,0,0,0,51-55 years
1512996157,08/11/2011 21:36:27,08/11/2011 22:08:39,Strongly agree,Strongly disagree,Strongly disagree,Unsure,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mildly agree,Unsure,Mildly disagree,Strongly disagree,Strongly disagree,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Mildly disagree,Yes,Somewhat sure,0,Caused mostly by natural changes in the environment,,There is a lot of disagreement among scientists about whethe,A little confident,+1,Not at all worried,Some,Not at all important,Somewhat disagree,Strongly disagree,"Humans can't reduce climate change, even if it is happening",False,True,False,False,False,True,True,False,Not at all,Not at all,Not at all,Not at all,Not at all,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Not at all,Not at all,Not at all,Never,Never,Never,About the same,About the same,Never,About the same,Never,About the same,Often,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Currently doing the right amount,No effort,Australia should not reduce its emissions,Unsure,Strongly disagree,Strongly disagree,Strongly disagree,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,I do not need any more information,2,NA,NA,Male,Bachelor / undergraduate degree (including honours),Out of town / rural property,,Queensland (QLD),Self employed,"$104,000 - $129,999 per year ($2,000 - $2,499 per week)",Anglican (Church of England),7,2,32.2,5,Most scientists think global warming is not happening,1,1,1,1,2,1,2,1,1,1,3,1,3,4,1,3,1,1,5,1,1,1,2,2,1,1,7,4,1,3,3,1,1,Dismissive,12,0,0,1,0,1,0,0,1,1,4,Protestant,Protestant,,-3.85526973802917,-0.592222140915031,-0.643724604956291,2.31637073715921,0,0,0,0,0,144,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,Christian non-literal,Caused mostly by natural changes in the environment,0,0,0,1,-0.643724604956291,0,56-60 years
1513007972,08/11/2011 22:01:37,08/11/2011 22:19:48,Unsure,Mildy agree,Unsure,Mildy agree,Mildy agree,Mildy agree,Mildy agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Unsure,Mildly agree,Mildly agree,Unsure,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,Mildly disagree,Mildly agree,Unsure,Yes,Very sure,0,0,both,There is a lot of disagreement among scientists about whethe,Moderately confident,-2,Somewhat worried,A little,Somewhat important,Somewhat disagree,Somewhat agree,"Humans can reduce climate change, and we are going to do so",True,False,True,Don't know,Don't know,True,True,True,Only a little,Only a little,A moderate amount,A moderate amount,A moderate amount,They are being harmed now,Mildly agree,Mildly agree,Mildly agree,Somewhat disagree,Somewhat agree,A little,A little,A lot,Never,A few times (2-3),A few times (2-3),More frequently,More frequently,Not applicable,About the same,Rarely,About the same,Rarely,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,Medium,More,More,A medium-scale effort even if it has moderate economic conse,Only if other industrialised countries and developing countr,Mildly disagree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Unsure,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,I need a little more information,2,0,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,New South Wales (NSW),Retired / pension recipient,"$31,200 - $41,599 per year ($600 - $799 per week)",Presbyterian,8,3,18.2,5,Most scientists think global warming is not happening,2,3,3,6,5,3,3,2,2,4,5,3,2,3,3,3,3,2,2,1,3,3,3,3,NA,3,3,4,2,4,4,3,2,Cautious,7,1,1,0,1,0,0,0,1,0,3,Protestant,Protestant,,0.0908299815622981,0.234390891745815,0.843902038871769,-0.156124585480953,0,0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Christian literal,Caused by both human activities and natural changes in the environment,0,0,1,0,0,0.843902038871769,56-60 years
1513049900,08/11/2011 22:46:18,08/11/2011 23:09:25,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Unsure,Unsure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Yes,Very sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,Reasonably well confident,-3 (very bad),Somewhat worried,A lot,Very important,Strongly disagree,Somewhat disagree,"Humans could reduce climate change, but people aren't willin",True,True,False,False,Don't know,Don't know,True,Don't know,A moderate amount,A great deal,A great deal,A great deal,A great deal,10 years,Mildly agree,Unsure,Mildly agree,Somewhat agree,Strongly disagree,A little,A little,A little,Never,Never,Many times (6+),More frequently,More frequently,Never,Less frequently,Rarely,About the same,Never,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,Much more,Much more,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Strongly disagree,Mildly agree,Strongly agree,Unsure,Strongly agree,Strongly agree,Unsure,Unsure,Strongly agree,Strongly disagree,Strongly disagree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,I need a little more information,2,0,0,Male,Postgraduate degree or qualification,Out of town / rural property,,Queensland (QLD),Employed part-time or casual,"$65,000 - $77,999 per year ($1,250 - $1,499 per week)",Atheist,8,1,23.1,5,Most scientists think global warming is happening,3,4,4,5,3,2,1,2,2,2,6,3,4,3,4,4,2,3,2,1,1,5,3,3,NA,3,1,4,3,5,5,4,4,Concerned,10,0,1,1,0,1,0,0,1,0,4,Atheist,Atheist,,0.681342738336822,-2.01908306750073,-0.903890665356996,0.834628630249895,0,1,0,0,0,100,-0.903890665356996,0,0,0,0,0,0,0,0,0,1,0,0,0,Atheist/Agnostic/No religion,Caused mostly by human activities,1,1,0,0,0,0,41-45 years
1513058914,08/11/2011 22:57:56,08/11/2011 23:29:08,Mildy agree,Mildly disagree,Mildy agree,Mildy agree,Mildy agree,Mildy agree,Strongly agree,Unsure,Mildly agree,Unsure,Mildly agree,Strongly disagree,Mildly agree,Strongly disagree,Unsure,Unsure,Mildly agree,Unsure,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,Somewhat sure,NA,,There is a lot of disagreement among scientists about whethe,Not at all confident,-1,Not very worried,A little,Not too important,Somewhat disagree,Somewhat disagree,"Humans can't reduce climate change, even if it is happening",True,Don't know,True,Don't know,Don't know,Don't know,True,Don't know,Don't know,Don't know,Only a little,Don't know,Don't know,100 years,Mildly disagree,Mildly disagree,Mildly disagree,Somewhat disagree,Somewhat disagree,A little,A little,A little,Never,Don't know,Don't know,About the same,About the same,Not applicable,Less frequently,Rarely,About the same,Rarely,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Currently doing the right amount,No effort,Don't know,Strongly disagree,Strongly disagree,Mildly disagree,Unsure,Unsure,Mildly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Unsure,Strongly disagree,Unsure,Strongly disagree,Strongly agree,Strongly agree,I do not need any more information,1,0,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,Queensland (QLD),Employed full-time,"$41,600 - $51,999 per year ($800 - $999 per week)",No religion,3,4,31.2,5,Most scientists think global warming is not happening,NA,NA,NA,2,2,3,2,2,2,2,4,2,2,4,2,3,2,1,2,1,NA,NA,2,2,NA,3,3,4,1,3,3,1,NA,Doubtful,8,0,1,0,1,0,0,0,1,0,3,No religion,No religion,,-0.122482088267123,0.625934615014997,-0.909838264326245,-0.0504498278528982,0,1,0,0,0,64,-0.909838264326245,0,0,0,0,0,1,0,0,0,0,0,1,0,Atheist/Agnostic/No religion,None of the above because global warming isn't happening,0,0,0,0,0,0,56-60 years
1513066522,08/11/2011 23:06:49,08/11/2011 23:22:51,Unsure,Mildly disagree,Mildy agree,Unsure,Unsure,Unsure,Mildy agree,Unsure,Mildly agree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Yes,Somewhat sure,0,Caused mostly by natural changes in the environment,,Most scientists think climate change is happening,Moderately confident,-2,Somewhat worried,Some,Somewhat important,Somewhat agree,Somewhat agree,"Humans could reduce climate change, but people aren't willin",Don't know,False,True,False,False,True,True,Don't know,Only a little,Only a little,A moderate amount,A moderate amount,A moderate amount,25 years,Mildly agree,Mildly agree,Mildly agree,Somewhat agree,Strongly agree,Some,Some,Some,Never,Several times (4-5),Several times (4-5),More frequently,More frequently,Never,Less frequently,Never,About the same,Sometimes,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Unsure,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Unsure,Mildly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I need a lot more information,2,NA,NA,Male,Completed secondary school / year 12,Rural town,,Queensland (QLD),Retired / pension recipient,"$31,200 - $41,599 per year ($600 - $799 per week)",Anglican (Church of England),7,2,16,5,Most scientists think global warming is happening,2,3,3,4,3,2,4,3,3,3,5,3,3,1,3,2,3,2,2,1,4,4,3,3,NA,1,5,4,3,4,4,3,4,Cautious,7,1,0,0,1,1,0,0,1,0,3,Protestant,Protestant,,-0.283609054495388,-0.219350354069307,0.506250067674311,-0.437645275436326,0,0,0,0,0,49,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,Christian non-literal,Caused mostly by natural changes in the environment,1,0,0,1,0.506250067674311,0,66-70 years
1513072321,08/11/2011 23:13:23,08/11/2011 23:35:52,Mildly disagree,Mildy agree,Mildly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,Mildly agree,Mildly agree,Strongly disagree,Mildly agree,Mildly agree,Mildly disagree,Strongly disagree,Unsure,Strongly disagree,Unsure,No,NA,Very sure,NA,,There is a lot of disagreement among scientists about whethe,Not at all confident,-1,Not very worried,A lot,Somewhat important,Strongly disagree,Strongly disagree,Climate change isn't happening,False,False,True,False,False,True,True,True,Not at all,Not at all,Only a little,Only a little,Only a little,Never,Strongly disagree,Strongly disagree,Mildly agree,Somewhat disagree,Somewhat agree,A little,A little,A little,Never,Never,Never,About the same,About the same,Rarely,About the same,Never,About the same,Often,About the same,Some,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Currently doing the right amount,No effort,Australia should not reduce its emissions,Mildly agree,Strongly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Strongly disagree,Strongly disagree,Mildly agree,Unsure,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Mildly agree,Strongly agree,I do not need any more information,3,0,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,Tasmania,Employed full-time,I'd prefer not to provide this information,No religion,2,4,22.5,5,Most scientists think global warming is not happening,1,2,2,1,1,3,3,1,1,1,4,2,4,4,3,4,1,3,4,1,1,1,2,2,3,1,7,4,1,3,3,1,1,Dismissive,NA,0,0,0,1,1,0,0,1,0,3,No religion,No religion,,-1.9179743446889,2.01812855029752,-0.919507206250241,-0.74902723066511,0,1,0,0,0,NA,-0.919507206250241,0,0,0,0,0,1,0,0,0,0,0,1,0,Atheist/Agnostic/No religion,None of the above because global warming isn't happening,0,0,0,0,0,0,56-60 years
1513074935,08/11/2011 23:17:01,08/11/2011 23:40:38,Strongly agree,Mildy agree,Strongly agree,Unsure,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Mildly disagree,Strongly agree,Mildly agree,Strongly agree,Mildly disagree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Yes,Very sure,0,Caused mostly by natural changes in the environment,,There is a lot of disagreement among scientists about whethe,Moderately confident,+2,Not very worried,Some,Somewhat important,Somewhat agree,Somewhat agree,"Humans could reduce climate change, but it's unclear at this",True,False,Don't know,False,True,True,True,Don't know,A moderate amount,A moderate amount,A moderate amount,A great deal,A great deal,10 years,Unsure,Unsure,Mildly agree,Somewhat disagree,Somewhat disagree,Not at all,Not at all,Some,Never,Never,Never,About the same,About the same,Not applicable,About the same,Never,About the same,Always,About the same,Some,NA,NA,NA,NA,NA,NA,NA,NA,Medium,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Strongly disagree,Unsure,Mildly agree,Mildly agree,Strongly agree,Mildly agree,Unsure,Unsure,Mildly agree,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Unsure,I need a little more information,3,NA,NA,Male,Postgraduate degree or qualification,Regional town,,Queensland (QLD),Employed full-time,"$41,600 - $51,999 per year ($800 - $999 per week)",Anglican (Church of England),8,2,23.6,5,Most scientists think global warming is not happening,3,4,4,5,4,3,2,1,1,3,2,2,3,3,3,2,3,2,1,1,1,1,2,2,NA,1,9,4,2,4,4,3,4,Cautious,8,1,1,0,0,1,1,0,1,0,4,Protestant,Protestant,,1.49537333711033,1.01482399090988,0.954922168728259,1.25295433887416,0,0,0,0,0,64,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,Christian non-literal,Caused mostly by natural changes in the environment,0,0,0,1,0.954922168728259,0,56-60 years
1513077702,08/11/2011 23:20:24,08/11/2011 23:43:10,Mildy agree,Mildly disagree,Mildy agree,Mildly disagree,Strongly agree,Mildy agree,Mildy agree,Mildly disagree,Mildly agree,Strongly disagree,Strongly agree,Mildly disagree,Mildly agree,Mildly agree,Mildly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mildly disagree,Mildly disagree,Mildly disagree,Yes,Very sure,0,Caused mostly by natural changes in the environment,,Most scientists think climate change is happening,A little confident,-3 (very bad),Somewhat worried,Some,Somewhat important,Somewhat disagree,Somewhat agree,"Humans could reduce climate change, but people aren't willin",True,False,True,False,False,True,True,True,A moderate amount,A moderate amount,A moderate amount,A great deal,A great deal,50 years,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,A lot,A lot,A lot,Never,A few times (2-3),Never,More frequently,More frequently,Not applicable,About the same,Often,About the same,Sometimes,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,Much more,A large-scale effort even if it has large economic consequen,"Only if other industrialised countries (such as England, Ger",Mildly disagree,Mildly disagree,Mildly disagree,Strongly agree,Strongly agree,Strongly agree,Unsure,Unsure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mildly disagree,Mildly disagree,Strongly agree,Strongly agree,I need a lot more information,3,NA,NA,Male,Completed high school / year 10,Capital city,,Queensland (QLD),Retired / pension recipient,"$20,800 - $31,199 per year ($400 - $599 per week)",Uniting Church,8,2,22.8,5,Most scientists think global warming is happening,3,4,4,3,3,2,2,4,4,4,6,3,3,1,3,3,3,3,4,1,3,1,3,3,NA,7,5,4,3,4,5,4,3,Concerned,6,0,1,0,1,1,0,0,1,0,4,Protestant,Protestant,,0.203311160189761,-0.677233007932717,-0.0141484886440467,0.0130928753690413,0,0,0,0,0,36,0,0,NA,0,0,1,0,0,0,0,0,1,0,0,Christian non-literal,Caused mostly by natural changes in the environment,1,0,0,1,-0.0141484886440467,0,61-65 years
1513086189,08/11/2011 23:30:55,08/11/2011 23:47:52,Mildly disagree,Mildly disagree,Strongly agree,Unsure,Strongly agree,Mildy agree,Mildy agree,Strongly disagree,Strongly agree,Mildly disagree,Mildly agree,Mildly disagree,Strongly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Strongly agree,Mildly disagree,Strongly disagree,Yes,Extremely sure,0,Caused mostly by human activities,,There is a lot of disagreement among scientists about whethe,Reasonably well confident,-2,Somewhat worried,Some,Very important,Somewhat agree,Somewhat disagree,"Humans could reduce climate change, but people aren't willin",Don't know,Don't know,True,Don't know,Don't know,True,True,Don't know,A moderate amount,Only a little,A moderate amount,A great deal,A great deal,They are being harmed now,Strongly agree,Unsure,Strongly agree,Strongly agree,Somewhat agree,A little,Some,Some,Never,A few times (2-3),Don't know,More frequently,More frequently,Not applicable,About the same,Not applicable,About the same,Often,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Mildly agree,Mildly agree,Strongly agree,Mildly agree,Strongly agree,Strongly agree,Unsure,Unsure,Unsure,Strongly disagree,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,I need a lot more information,2,2,NA,Male,Bachelor / undergraduate degree (including honours),Rural town,,New South Wales (NSW),Employed full-time,"$104,000 - $129,999 per year ($2,000 - $2,499 per week)",Catholic,9,1,17,5,Most scientists think global warming is not happening,3,4,4,6,3,1,3,2,3,3,5,3,3,1,4,2,2,3,3,1,3,NA,3,3,NA,NA,7,4,3,4,4,4,4,Concerned,12,0,0,0,1,0,0,0,1,0,2,Catholic,Catholic,,1.21880877370435,0.188787683297126,-0.547887799486984,-0.642682632574316,0,0,0,0,0,144,0,0,NA,0,1,0,1,0,0,0,0,0,0,1,Christian non-literal,Caused mostly by human activities,0,1,0,1,-0.547887799486984,0,36-40 years
1513096311,08/11/2011 23:43:39,08/12/2011 00:23:08,Mildy agree,Mildly disagree,Mildy agree,Mildly disagree,Mildy agree,Mildly disagree,Mildy agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Unsure,Mildly disagree,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,Mildly disagree,Mildly disagree,Mildly agree,Don't know,NA,0,Caused mostly by natural changes in the environment,,There is a lot of disagreement among scientists about whethe,Not at all confident,+1,Not very worried,Some,Not too important,Somewhat agree,Somewhat disagree,"Humans could reduce climate change, but it's unclear at this",True,True,True,True,True,True,True,Don't know,Only a little,Only a little,Only a little,Only a little,Only a little,They are being harmed now,Mildly agree,Mildly agree,Unsure,Somewhat agree,Somewhat disagree,Some,Some,Some,Never,Don't know,Don't know,About the same,About the same,Rarely,Less frequently,Never,About the same,Sometimes,More frequently,Some,NA,NA,NA,NA,NA,NA,NA,NA,Medium,Currently doing the right amount,Currently doing the right amount,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Mildly disagree,Strongly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,Mildly agree,Mildly agree,Unsure,Mildly disagree,Mildly disagree,Mildly disagree,Mildly agree,Mildly agree,I need a lot more information,2,NA,NA,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,Queensland (QLD),Employed part-time or casual,"$20,800 - $31,199 per year ($400 - $599 per week)",Pentecostal,5,2,41799.5,5,Most scientists think global warming is not happening,2,2,2,6,4,2,2,3,3,3,3,2,3,1,2,2,2,2,4,1,NA,NA,2,2,NA,1,6,4,2,3,3,3,4,Disengaged,6,0,1,1,1,0,1,0,1,0,5,Pentecostal,Pentecostal,,-0.341410148488301,-1.50841516931063,0.477877643101594,-0.339138390384524,0,0,0,0,0,36,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,Christian literal,Caused mostly by natural changes in the environment,0,0,1,0,0,0.477877643101594,61-65 years
